adv_scopus,year,adv_euclid,adv_experience,adv_citestock,citeflow,citeflow_growth1,citestock_growth1,citestock_growth3,citestock_growth9699
6506069255,2009,21.794,35,39,5,0.66667,0.14706,0.25806,0.54545
6506069255,2010,24.96,36,45,6,0.2,0.15385,0.45161,0.54545
6506069255,2011,25.904,37,47,2,-0.66667,0.044444,0.38235,0.54545
6506069255,2012,27.767,38,49,2,0,0.042553,0.25641,0.54545
6506069255,2013,29.698,39,52,3,0.5,0.061224,0.15556,0.54545
6506069255,2014,31.749,40,56,4,0.33333,0.076923,0.19149,0.54545
6506069255,2015,33.645,41,58,2,-0.5,0.035714,0.18367,0.54545
6506080274,1998,0,0,0,0,0,0,0,0
6506080274,1999,0,1,0,0,0,0,0,0
6506080274,2000,4.1231,2,5,5,0,0,0,0
6506080274,2001,7.5498,3,11,6,0.2,1.2,0,0
6506080274,2002,17.72,4,32,21,2.5,1.9091,0,0
6506080274,2003,34.799,5,67,35,0.66667,1.0938,12.4,0
6506080274,2004,49.99,6,109,42,0.2,0.62687,8.9091,0
6506080274,2005,83.594,7,202,93,1.2143,0.85321,5.3125,0
6506080274,2006,124.54,8,307,105,0.12903,0.5198,3.5821,0
6506080274,2007,191.9,9,446,139,0.32381,0.45277,3.0917,0
6506080274,2008,267.67,10,622,176,0.26619,0.39462,2.0792,0
6506080274,2009,373.2,11,877,255,0.44886,0.40997,1.8567,0
6506080274,2010,490.28,12,1145,268,0.05098,0.30559,1.5673,0
6506080274,2011,624.36,13,1477,332,0.23881,0.28996,1.3746,0
6506080274,2012,788.41,14,1874,397,0.19578,0.26879,1.1368,0
6506080274,2013,961.16,15,2268,394,-0.0075567,0.21025,0.98079,0
6506080274,2014,1153.4,16,2688,420,0.06599,0.18519,0.81991,0
6506080274,2015,1338.7,17,3124,436,0.038095,0.1622,0.66702,0
6506102163,1997,22.539,13,46,5,-0.375,0.12195,0.4375,0.29268
6506102163,1998,24.98,14,52,6,0.2,0.13043,0.57576,0.29268
6506102163,1999,25.278,15,53,1,-0.83333,0.019231,0.29268,0.29268
6506102163,2000,27.331,16,57,4,3,0.075472,0.23913,0.29268
6506102163,2001,28.792,17,61,4,0,0.070175,0.17308,0.29268
6506102163,2002,29.917,18,65,4,0,0.065574,0.22642,0.29268
6506102163,2003,31.177,19,72,7,0.75,0.10769,0.26316,0.29268
6506102163,2004,32.342,20,78,6,-0.14286,0.083333,0.27869,0.29268
6506102163,2005,33.985,21,91,13,1.1667,0.16667,0.4,0.29268
6506102163,2006,37.868,22,108,17,0.30769,0.18681,0.5,0.29268
6506102163,2007,45.464,23,135,27,0.58824,0.25,0.73077,0.29268
6506102163,2008,53.226,24,155,20,-0.25926,0.14815,0.7033,0.29268
6506102163,2009,71.568,25,192,37,0.85,0.23871,0.77778,0.29268
6506102163,2010,90,26,226,34,-0.081081,0.17708,0.67407,0.29268
6506102163,2011,111.53,27,269,43,0.26471,0.19027,0.73548,0.29268
6506102163,2012,131.68,28,304,35,-0.18605,0.13011,0.58333,0.29268
6506102163,2013,147.98,29,338,34,-0.028571,0.11184,0.49558,0.29268
6506102163,2014,164.66,30,375,37,0.088235,0.10947,0.39405,0.29268
6506102163,2015,180.77,31,408,33,-0.10811,0.088,0.34211,0.29268
6506117260,1997,7.5498,24,13,1,0,0.083333,0.3,0.25
6506117260,1998,9.2195,25,15,2,1,0.15385,0.36364,0.25
6506117260,1999,9.2195,26,15,0,-1,0,0.25,0.25
6506117260,2000,10.1,27,16,1,0,0.066667,0.23077,0.25
6506117260,2001,12.845,28,19,3,2,0.1875,0.26667,0.25
6506117260,2002,12.884,29,20,1,-0.66667,0.052632,0.33333,0.25
6506117260,2003,12.884,30,20,0,-1,0,0.25,0.25
6506117260,2004,13.856,31,22,2,0,0.1,0.15789,0.25
6506117260,2005,16.793,32,26,4,1,0.18182,0.3,0.25
6506117260,2006,17.889,33,28,2,-0.5,0.076923,0.4,0.25
6506117260,2007,20.928,34,32,4,1,0.14286,0.45455,0.25
6506117260,2008,21.886,35,33,1,-0.75,0.03125,0.26923,0.25
6506117260,2009,26.889,36,39,6,5,0.18182,0.39286,0.25
6506117260,2010,29.983,37,43,4,-0.33333,0.10256,0.34375,0.25
6506117260,2011,32.125,38,46,3,-0.25,0.069767,0.39394,0.25
6506117260,2012,32.909,39,49,3,0,0.065217,0.25641,0.25
6506117260,2013,39.217,40,58,9,2,0.18367,0.34884,0.25
6506117260,2014,41.158,41,62,4,-0.55556,0.068966,0.34783,0.25
6506117260,2015,45.585,42,68,6,0.5,0.096774,0.38776,0.25
6506142568,2003,1,0,1,1,0,0,0,0
6506142568,2004,1,1,1,0,-1,0,0,0
6506142568,2005,2,2,2,1,0,1,0,0
6506142568,2006,7.6158,3,16,14,13,7,15,0
6506142568,2007,12,4,30,14,0,0.875,29,0
6506142568,2008,23.388,5,71,41,1.9286,1.3667,34.5,0
6506142568,2009,37.363,6,128,57,0.39024,0.80282,7,0
6506142568,2010,56.285,7,208,80,0.40351,0.625,5.9333,0
6506142568,2011,76.276,8,286,78,-0.025,0.375,3.0282,0
6506142568,2012,104.44,9,403,117,0.5,0.40909,2.1484,0
6506142568,2013,127.44,10,492,89,-0.23932,0.22084,1.3654,0
6506142568,2014,157.21,11,624,132,0.48315,0.26829,1.1818,0
6506142568,2015,184.21,12,746,122,-0.075758,0.19551,0.85112,0
6506167873,1997,15.588,28,31,12,3,0.63158,2.4444,1.6316
6506167873,1998,22.113,29,39,8,-0.33333,0.25806,1.4375,1.6316
6506167873,1999,28.81,30,50,11,0.375,0.28205,1.6316,1.6316
6506167873,2000,31.385,31,55,5,-0.54545,0.1,0.77419,1.6316
6506167873,2001,37.55,32,64,9,0.8,0.16364,0.64103,1.6316
6506167873,2002,45.804,33,76,12,0.33333,0.1875,0.52,1.6316
6506167873,2003,49.84,34,84,8,-0.33333,0.10526,0.52727,1.6316
6506167873,2004,63.632,35,107,23,1.875,0.27381,0.67188,1.6316
6506167873,2005,71.141,36,121,14,-0.3913,0.13084,0.59211,1.6316
6506167873,2006,84.065,37,141,20,0.42857,0.16529,0.67857,1.6316
6506167873,2007,88.882,38,148,7,-0.65,0.049645,0.38318,1.6316
6506167873,2008,99.061,39,165,17,1.4286,0.11486,0.36364,1.6316
6506167873,2009,114.54,40,190,25,0.47059,0.15152,0.34752,1.6316
6506167873,2010,118.71,41,201,11,-0.56,0.057895,0.35811,1.6316
6506167873,2011,126.84,42,223,22,1,0.10945,0.35152,1.6316
6506167873,2012,131.51,43,236,13,-0.40909,0.058296,0.24211,1.6316
6506167873,2013,140.49,44,262,26,1,0.11017,0.30348,1.6316
6506167873,2014,153.65,45,290,28,0.076923,0.10687,0.30045,1.6316
6506167873,2015,163.69,46,321,31,0.10714,0.1069,0.36017,1.6316
6506182778,2001,0,0,0,0,0,0,0,0
6506182778,2002,2,1,2,2,0,0,0,0
6506182778,2003,13.038,2,14,12,5,6,0,0
6506182778,2004,24.083,3,26,12,0,0.85714,0,0
6506182778,2005,46.271,4,51,25,1.0833,0.96154,24.5,0
6506182778,2006,74.351,5,84,33,0.32,0.64706,5,0
6506182778,2007,102.11,6,132,48,0.45455,0.57143,4.0769,0
6506182778,2008,146.91,7,200,68,0.41667,0.51515,2.9216,0
6506182778,2009,192,8,299,99,0.45588,0.495,2.5595,0
6506182778,2010,238.88,9,390,91,-0.080808,0.30435,1.9545,0
6506182778,2011,287.26,10,497,107,0.17582,0.27436,1.485,0
6506182778,2012,330.13,11,584,87,-0.18692,0.17505,0.95318,0
6506182778,2013,381.2,12,680,96,0.10345,0.16438,0.74359,0
6506182778,2014,442.4,13,791,111,0.15625,0.16324,0.59155,0
6506182778,2015,495.64,14,903,112,0.009009,0.14159,0.54623,0
6506183471,1997,3.6056,5,5,2,0,0.66667,0,4.3333
6506183471,1998,10.05,6,15,10,4,2,14,4.3333
6506183471,1999,10.1,7,16,1,-0.9,0.066667,4.3333,4.3333
6506183471,2000,12.767,8,23,7,6,0.4375,3.6,4.3333
6506183471,2001,13.964,9,25,2,-0.71429,0.086957,0.66667,4.3333
6506183471,2002,15.811,10,30,5,1.5,0.2,0.875,4.3333
6506183471,2003,17.349,11,35,5,0,0.16667,0.52174,4.3333
6506183471,2004,19.261,12,39,4,-0.2,0.11429,0.56,4.3333
6506183471,2005,20.025,13,43,4,0,0.10256,0.43333,4.3333
6506183471,2006,23.685,14,53,10,1.5,0.23256,0.51429,4.3333
6506183471,2007,25.981,15,61,8,-0.2,0.15094,0.5641,4.3333
6506183471,2008,31.016,16,74,13,0.625,0.21311,0.72093,4.3333
6506183471,2009,37.229,17,88,14,0.076923,0.18919,0.66038,4.3333
6506183471,2010,40.719,18,94,6,-0.57143,0.068182,0.54098,4.3333
6506183471,2011,45.255,19,102,8,0.33333,0.085106,0.37838,4.3333
6506183471,2012,50.2,20,112,10,0.25,0.098039,0.27273,4.3333
6506183471,2013,55.74,21,125,13,0.3,0.11607,0.32979,4.3333
6506183471,2014,57.026,22,128,3,-0.76923,0.024,0.2549,4.3333
6506183471,2015,59.958,23,133,5,0.66667,0.039062,0.1875,4.3333
6506188214,1997,13.416,20,22,2,0,0.1,0.15789,0.3
6506188214,1998,15.166,21,26,4,1,0.18182,0.3,0.3
6506188214,1999,15.166,22,26,0,-1,0,0.3,0.3
6506188214,2000,16.248,23,28,2,0,0.076923,0.27273,0.3
6506188214,2001,16.912,24,30,2,0,0.071429,0.15385,0.3
6506188214,2002,17.578,25,31,1,-0.5,0.033333,0.19231,0.3
6506188214,2003,18.276,26,32,1,0,0.032258,0.14286,0.3
6506188214,2004,19.079,27,34,2,1,0.0625,0.13333,0.3
6506188214,2005,19.519,28,35,1,-0.5,0.029412,0.12903,0.3
6506188214,2006,20,29,36,1,0,0.028571,0.125,0.3
6506188214,2007,20.518,30,37,1,0,0.027778,0.088235,0.3
6506188214,2008,21.024,31,38,1,0,0.027027,0.085714,0.3
6506188214,2009,21.024,32,38,0,-1,0,0.055556,0.3
6506188214,2010,21.703,33,39,1,0,0.026316,0.054054,0.3
6506188214,2011,21.703,34,39,0,-1,0,0.026316,0.3
6506188214,2012,23.13,35,41,2,0,0.051282,0.078947,0.3
6506188214,2013,23.622,36,42,1,-0.5,0.02439,0.076923,0.3
6506188214,2014,24.145,37,43,1,0,0.02381,0.10256,0.3
6506188214,2015,26.038,38,46,3,2,0.069767,0.12195,0.3
6506234655,1997,7,25,17,1,0,0.0625,0.0625,0.125
6506234655,1998,7.2111,26,18,1,0,0.058824,0.125,0.125
6506234655,1999,7.2111,27,18,0,-1,0,0.125,0.125
6506234655,2000,7.2111,28,18,0,0,0,0.058824,0.125
6506234655,2001,7.2111,29,18,0,0,0,0,0.125
6506234655,2002,7.6811,30,19,1,0,0.055556,0.055556,0.125
6506234655,2003,8.124,31,20,1,0,0.052632,0.11111,0.125
6506234655,2004,8.124,32,20,0,-1,0,0.11111,0.125
6506234655,2005,8.544,33,21,1,0,0.05,0.10526,0.125
6506234655,2006,8.544,34,21,0,-1,0,0.05,0.125
6506234655,2007,8.7178,35,22,1,0,0.047619,0.1,0.125
6506234655,2008,9.9499,36,25,3,2,0.13636,0.19048,0.125
6506234655,2009,11.314,37,28,3,0,0.12,0.33333,0.125
6506234655,2010,12.247,38,30,2,-0.33333,0.071429,0.36364,0.125
6506234655,2011,13.342,39,34,4,1,0.13333,0.36,0.125
6506234655,2012,14.799,40,37,3,-0.25,0.088235,0.32143,0.125
6506234655,2013,14.832,41,38,1,-0.66667,0.027027,0.26667,0.125
6506234655,2014,15.906,42,41,3,2,0.078947,0.20588,0.125
6506234655,2015,17.833,43,46,5,0.66667,0.12195,0.24324,0.125
6506236651,2000,0,0,0,0,0,0,0,0
6506236651,2001,0,1,0,0,0,0,0,0
6506236651,2002,0,2,0,0,0,0,0,0
6506236651,2003,1,3,1,1,0,0,0,0
6506236651,2004,4.5826,4,7,6,5,6,0,0
6506236651,2005,7,5,11,4,-0.33333,0.57143,0,0
6506236651,2006,10.954,6,16,5,0.25,0.45455,15,0
6506236651,2007,12.845,7,19,3,-0.4,0.1875,1.7143,0
6506236651,2008,18.221,8,28,9,2,0.47368,1.5455,0
6506236651,2009,25.1,9,36,8,-0.11111,0.28571,1.25,0
6506236651,2010,33.257,10,46,10,0.25,0.27778,1.4211,0
6506236651,2011,39.064,11,52,6,-0.4,0.13043,0.85714,0
6506236651,2012,47.979,12,64,12,1,0.23077,0.77778,0
6506236651,2013,53.094,13,71,7,-0.41667,0.10938,0.54348,0
6506236651,2014,64.016,14,84,13,0.85714,0.1831,0.61538,0
6506236651,2015,71.903,15,92,8,-0.38462,0.095238,0.4375,0
6506247301,1997,20.298,9,38,14,0.75,0.58333,3.2222,2.0417
6506247301,1998,26.23,10,54,16,0.14286,0.42105,2.375,2.0417
6506247301,1999,34.191,11,73,19,0.1875,0.35185,2.0417,2.0417
6506247301,2000,43.081,12,90,17,-0.10526,0.23288,1.3684,2.0417
6506247301,2001,50.428,13,107,17,0,0.18889,0.98148,2.0417
6506247301,2002,58.327,14,126,19,0.11765,0.17757,0.72603,2.0417
6506247301,2003,65.253,15,150,24,0.26316,0.19048,0.66667,2.0417
6506247301,2004,69.707,16,165,15,-0.375,0.1,0.54206,2.0417
6506247301,2005,78.294,17,186,21,0.4,0.12727,0.47619,2.0417
6506247301,2006,84.22,18,205,19,-0.095238,0.10215,0.36667,2.0417
6506247301,2007,91.804,19,228,23,0.21053,0.1122,0.38182,2.0417
6506247301,2008,100.51,20,256,28,0.21739,0.12281,0.37634,2.0417
6506247301,2009,109.51,21,284,28,0,0.10938,0.38537,2.0417
6506247301,2010,116.85,22,305,21,-0.25,0.073944,0.33772,2.0417
6506247301,2011,127.94,23,342,37,0.7619,0.12131,0.33594,2.0417
6506247301,2012,138.37,24,373,31,-0.16216,0.090643,0.31338,2.0417
6506247301,2013,149.48,25,409,36,0.16129,0.096515,0.34098,2.0417
6506247301,2014,157.35,26,439,30,-0.16667,0.07335,0.28363,2.0417
6506247301,2015,167.43,27,474,35,0.16667,0.079727,0.27078,2.0417
6506249938,1997,52.659,19,119,6,-0.25,0.053097,0.2268,0.18584
6506249938,1998,54.589,20,126,7,0.16667,0.058824,0.2,0.18584
6506249938,1999,56.462,21,134,8,0.14286,0.063492,0.18584,0.18584
6506249938,2000,59.304,22,141,7,-0.125,0.052239,0.18487,0.18584
6506249938,2001,62.145,23,148,7,0,0.049645,0.1746,0.18584
6506249938,2002,63.372,24,154,6,-0.14286,0.040541,0.14925,0.18584
6506249938,2003,67.735,25,172,18,2,0.11688,0.21986,0.18584
6506249938,2004,71.295,26,187,15,-0.16667,0.087209,0.26351,0.18584
6506249938,2005,75.855,27,206,19,0.26667,0.1016,0.33766,0.18584
6506249938,2006,79.524,28,220,14,-0.26316,0.067961,0.27907,0.18584
6506249938,2007,84.623,29,237,17,0.21429,0.077273,0.26738,0.18584
6506249938,2008,91.181,30,258,21,0.23529,0.088608,0.25243,0.18584
6506249938,2009,100.34,31,288,30,0.42857,0.11628,0.30909,0.18584
6506249938,2010,108.91,32,316,28,-0.066667,0.097222,0.33333,0.18584
6506249938,2011,117.71,33,345,29,0.035714,0.091772,0.33721,0.18584
6506249938,2012,123.85,34,366,21,-0.27586,0.06087,0.27083,0.18584
6506249938,2013,136.25,35,407,41,0.95238,0.11202,0.28797,0.18584
6506249938,2014,145.8,36,435,28,-0.31707,0.068796,0.26087,0.18584
6506249938,2015,154.54,37,463,28,0,0.064368,0.26503,0.18584
6506293891,2001,0,0,0,0,0,0,0,0
6506293891,2002,4,1,4,4,0,0,0,0
6506293891,2003,5.831,2,8,4,0,1,0,0
6506293891,2004,10.817,3,17,9,1.25,1.125,0,0
6506293891,2005,18.947,4,33,16,0.77778,0.94118,7.25,0
6506293891,2006,21.772,5,42,9,-0.4375,0.27273,4.25,0
6506293891,2007,29.58,6,59,17,0.88889,0.40476,2.4706,0
6506293891,2008,40.534,7,85,26,0.52941,0.44068,1.5758,0
6506293891,2009,50.438,8,118,33,0.26923,0.38824,1.8095,0
6506293891,2010,62.233,9,149,31,-0.060606,0.26271,1.5254,0
6506293891,2011,73.912,10,179,30,-0.032258,0.20134,1.1059,0
6506293891,2012,84.416,11,206,27,-0.1,0.15084,0.74576,0
6506293891,2013,97.124,12,235,29,0.074074,0.14078,0.57718,0
6506293891,2014,108.33,13,267,32,0.10345,0.13617,0.49162,0
6506293891,2015,118.24,14,292,25,-0.21875,0.093633,0.41748,0
6506323909,1997,2,23,2,0,0,0,0,0
6506323909,1998,2,24,2,0,0,0,0,0
6506323909,1999,2,25,2,0,0,0,0,0
6506323909,2000,3,26,3,1,0,0.5,0.5,0
6506323909,2001,4,27,4,1,0,0.33333,1,0
6506323909,2002,4,28,4,0,-1,0,1,0
6506323909,2003,4,29,4,0,0,0,0.33333,0
6506323909,2004,5,30,5,1,0,0.25,0.25,0
6506323909,2005,6,31,6,1,0,0.2,0.5,0
6506323909,2006,6,32,6,0,-1,0,0.5,0
6506323909,2007,9,33,9,3,0,0.5,0.8,0
6506323909,2008,9,34,9,0,-1,0,0.5,0
6506323909,2009,10,35,10,1,0,0.11111,0.66667,0
6506323909,2010,10,36,10,0,-1,0,0.11111,0
6506323909,2011,10,37,10,0,0,0,0.11111,0
6506323909,2012,10,38,10,0,0,0,0,0
6506323909,2013,11,39,11,1,0,0.1,0.1,0
6506323909,2014,11,40,11,0,-1,0,0.1,0
6506323909,2015,11,41,11,0,0,0,0.1,0
6506326066,1999,0,0,0,0,0,0,0,0
6506326066,2000,0,1,0,0,0,0,0,0
6506326066,2001,0,2,0,0,0,0,0,0
6506326066,2002,2.8284,3,4,4,0,0,0,0
6506326066,2003,7.3485,4,12,8,1,2,0,0
6506326066,2004,12.369,5,21,9,0.125,0.75,0,0
6506326066,2005,19.774,6,35,14,0.55556,0.66667,7.75,0
6506326066,2006,26.363,7,49,14,0,0.4,3.0833,0
6506326066,2007,31.796,8,67,18,0.28571,0.36735,2.1905,0
6506326066,2008,46.303,9,106,39,1.1667,0.58209,2.0286,0
6506326066,2009,57.446,10,138,32,-0.17949,0.30189,1.8163,0
6506326066,2010,70.739,11,174,36,0.125,0.26087,1.597,0
6506326066,2011,93.67,12,240,66,0.83333,0.37931,1.2642,0
6506326066,2012,113.13,13,299,59,-0.10606,0.24583,1.1667,0
6506326066,2013,140.06,14,376,77,0.30508,0.25753,1.1609,0
6506326066,2014,166.63,15,458,82,0.064935,0.21809,0.90833,0
6506326066,2015,188.52,16,544,86,0.04878,0.18777,0.8194,0
6506326152,1997,6.0828,20,7,1,0,0.16667,0.16667,0.33333
6506326152,1998,6.0828,21,7,0,-1,0,0.16667,0.33333
6506326152,1999,7.0711,22,8,1,0,0.14286,0.33333,0.33333
6506326152,2000,7.0711,23,8,0,-1,0,0.14286,0.33333
6506326152,2001,7.0711,24,8,0,0,0,0.14286,0.33333
6506326152,2002,8.0623,25,9,1,0,0.125,0.125,0.33333
6506326152,2003,8.2462,26,10,1,0,0.11111,0.25,0.33333
6506326152,2004,8.2462,27,10,0,-1,0,0.25,0.33333
6506326152,2005,8.3066,28,11,1,0,0.1,0.22222,0.33333
6506326152,2006,8.3066,29,11,0,-1,0,0.1,0.33333
6506326152,2007,8.3066,30,11,0,0,0,0.1,0.33333
6506326152,2008,9,31,13,2,0,0.18182,0.18182,0.33333
6506326152,2009,10.344,32,15,2,0,0.15385,0.36364,0.33333
6506326152,2010,10.344,33,15,0,-1,0,0.36364,0.33333
6506326152,2011,11,34,17,2,0,0.13333,0.30769,0.33333
6506326152,2012,11,35,17,0,-1,0,0.13333,0.33333
6506326152,2013,11,36,17,0,0,0,0.13333,0.33333
6506326152,2014,11.576,37,18,1,0,0.058824,0.058824,0.33333
6506326152,2015,11.576,38,18,0,-1,0,0.058824,0.33333
6506366778,1997,37.041,28,136,17,0.21429,0.14286,0.37374,0.27731
6506366778,1998,39.547,29,144,8,-0.52941,0.058824,0.37143,0.27731
6506366778,1999,41.134,30,152,8,0,0.055556,0.27731,0.27731
6506366778,2000,43.29,31,160,8,0,0.052632,0.17647,0.27731
6506366778,2001,44.011,32,165,5,-0.375,0.03125,0.14583,0.27731
6506366778,2002,45.011,33,170,5,0,0.030303,0.11842,0.27731
6506366778,2003,47.958,34,186,16,2.2,0.094118,0.1625,0.27731
6506366778,2004,50.229,35,195,9,-0.4375,0.048387,0.18182,0.27731
6506366778,2005,52.24,36,203,8,-0.11111,0.041026,0.19412,0.27731
6506366778,2006,54.964,37,217,14,0.75,0.068966,0.16667,0.27731
6506366778,2007,58.181,38,229,12,-0.14286,0.0553,0.17436,0.27731
6506366778,2008,60.117,39,242,13,0.083333,0.056769,0.19212,0.27731
6506366778,2009,66.408,40,278,36,1.7692,0.14876,0.28111,0.27731
6506366778,2010,76.498,41,324,46,0.27778,0.16547,0.41485,0.27731
6506366778,2011,85.188,42,357,33,-0.28261,0.10185,0.47521,0.27731
6506366778,2012,96.01,43,394,37,0.12121,0.10364,0.41727,0.27731
6506366778,2013,112.56,44,443,49,0.32432,0.12437,0.36728,0.27731
6506366778,2014,135.22,45,506,63,0.28571,0.14221,0.41737,0.27731
6506366778,2015,151.09,46,547,41,-0.34921,0.081028,0.38832,0.27731
6506380387,2001,0,0,0,0,0,0,0,0
6506380387,2002,1,1,1,1,0,0,0,0
6506380387,2003,2.2361,2,3,2,1,2,0,0
6506380387,2004,8.3066,3,11,8,3,2.6667,0,0
6506380387,2005,12.728,4,20,9,0.125,0.81818,19,0
6506380387,2006,18.303,5,29,9,0,0.45,8.6667,0
6506380387,2007,27.295,6,47,18,1,0.62069,3.2727,0
6506380387,2008,37.43,7,63,16,-0.11111,0.34043,2.15,0
6506380387,2009,47.085,8,83,20,0.25,0.31746,1.8621,0
6506380387,2010,61.319,9,112,29,0.45,0.3494,1.383,0
6506380387,2011,70.306,10,131,19,-0.34483,0.16964,1.0794,0
6506380387,2012,79.737,11,166,35,0.84211,0.26718,1,0
6506380387,2013,90.653,12,192,26,-0.25714,0.15663,0.71429,0
6506380387,2014,109.17,13,237,45,0.73077,0.23438,0.80916,0
6506380387,2015,126.96,14,284,47,0.044444,0.19831,0.71084,0
6506409479,1997,14.248,25,29,4,0,0.16,0.52632,0.32
6506409479,1998,14.248,26,29,0,-1,0,0.38095,0.32
6506409479,1999,16.031,27,33,4,0,0.13793,0.32,0.32
6506409479,2000,18.466,28,37,4,0,0.12121,0.27586,0.32
6506409479,2001,18.466,29,37,0,-1,0,0.27586,0.32
6506409479,2002,19.723,30,39,2,0,0.054054,0.18182,0.32
6506409479,2003,20.543,31,40,1,-0.5,0.025641,0.081081,0.32
6506409479,2004,20.567,32,41,1,0,0.025,0.10811,0.32
6506409479,2005,20.976,33,46,5,4,0.12195,0.17949,0.32
6506409479,2006,22.159,34,49,3,-0.4,0.065217,0.225,0.32
6506409479,2007,22.405,35,50,1,-0.66667,0.020408,0.21951,0.32
6506409479,2008,24.352,36,55,5,4,0.1,0.19565,0.32
6506409479,2009,24.678,37,59,4,-0.2,0.072727,0.20408,0.32
6506409479,2010,25.962,38,62,3,-0.25,0.050847,0.24,0.32
6506409479,2011,28.513,39,69,7,1.3333,0.1129,0.25455,0.32
6506409479,2012,29.816,40,77,8,0.14286,0.11594,0.30508,0.32
6506409479,2013,31.064,41,81,4,-0.5,0.051948,0.30645,0.32
6506409479,2014,33.226,42,86,5,0.25,0.061728,0.24638,0.32
6506409479,2015,37.881,43,99,13,1.6,0.15116,0.28571,0.32
6506431825,1997,0,8,0,0,0,0,0,0
6506431825,1998,0,9,0,0,0,0,0,0
6506431825,1999,0,10,0,0,0,0,0,0
6506431825,2000,0,11,0,0,0,0,0,0
6506431825,2001,0,12,0,0,0,0,0,0
6506431825,2002,0,13,0,0,0,0,0,0
6506431825,2003,0,14,0,0,0,0,0,0
6506431825,2004,0,15,0,0,0,0,0,0
6506431825,2005,1,16,1,1,0,0,0,0
6506431825,2006,1,17,1,0,-1,0,0,0
6506431825,2007,1,18,1,0,0,0,0,0
6506431825,2008,2,19,2,1,0,1,1,0
6506431825,2009,2.2361,20,3,1,0,0.5,2,0
6506431825,2010,2.2361,21,3,0,-1,0,2,0
6506431825,2011,4.1231,22,5,2,0,0.66667,1.5,0
6506431825,2012,5.099,23,6,1,-0.5,0.2,1,0
6506431825,2013,5.099,24,6,0,-1,0,1,0
6506431825,2014,5.099,25,6,0,0,0,0.2,0
6506431825,2015,5.3852,26,7,1,0,0.16667,0.16667,0
6506433914,2002,2,0,2,2,0,0,0,0
6506433914,2003,7.746,1,12,10,4,5,0,0
6506433914,2004,20.125,2,31,19,0.9,1.5833,0,0
6506433914,2005,35.171,3,59,28,0.47368,0.90323,28.5,0
6506433914,2006,56.134,4,101,42,0.5,0.71186,7.4167,0
6506433914,2007,75.947,5,150,49,0.16667,0.48515,3.8387,0
6506433914,2008,111.15,6,222,72,0.46939,0.48,2.7627,0
6506433914,2009,143.39,7,301,79,0.097222,0.35586,1.9802,0
6506433914,2010,190.38,8,412,111,0.40506,0.36877,1.7467,0
6506433914,2011,243.21,9,545,133,0.1982,0.32282,1.455,0
6506433914,2012,280.62,10,655,110,-0.17293,0.20183,1.1761,0
6506433914,2013,334.65,11,832,177,0.60909,0.27023,1.0194,0
6506433914,2014,391.56,12,1016,184,0.039548,0.22115,0.86422,0
6506433914,2015,443.84,13,1200,184,0,0.1811,0.83206,0
6506453568,1997,6.245,4,11,5,0.25,0.83333,10,2.6667
6506453568,1998,7.2111,5,14,3,-0.4,0.27273,6,2.6667
6506453568,1999,10.198,6,22,8,1.6667,0.57143,2.6667,2.6667
6506453568,2000,11.446,7,25,3,-0.625,0.13636,1.2727,2.6667
6506453568,2001,18.276,8,40,15,4,0.6,1.8571,2.6667
6506453568,2002,24.94,9,54,14,-0.066667,0.35,1.4545,2.6667
6506453568,2003,25.652,10,56,2,-0.85714,0.037037,1.24,2.6667
6506453568,2004,31.559,11,68,12,5,0.21429,0.7,2.6667
6506453568,2005,34.234,12,74,6,-0.5,0.088235,0.37037,2.6667
6506453568,2006,45.332,13,99,25,3.1667,0.33784,0.76786,2.6667
6506453568,2007,55.929,14,122,23,-0.08,0.23232,0.79412,2.6667
6506453568,2008,60.975,15,136,14,-0.3913,0.11475,0.83784,2.6667
6506453568,2009,66.393,16,148,12,-0.14286,0.088235,0.49495,2.6667
6506453568,2010,70.993,17,162,14,0.16667,0.094595,0.32787,2.6667
6506453568,2011,78.842,18,184,22,0.57143,0.1358,0.35294,2.6667
6506453568,2012,83.708,19,199,15,-0.31818,0.081522,0.34459,2.6667
6506453568,2013,90.366,20,214,15,0,0.075377,0.32099,2.6667
6506453568,2014,94.011,21,234,20,0.33333,0.093458,0.27174,2.6667
6506453568,2015,106.41,22,271,37,0.85,0.15812,0.36181,2.6667
6506463002,1998,1,0,1,1,0,0,0,0
6506463002,1999,4,1,4,3,2,3,0,0
6506463002,2000,8.2462,2,10,6,1,1.5,0,0
6506463002,2001,11.18,3,13,3,-0.5,0.3,12,0
6506463002,2002,15.937,4,22,9,2,0.69231,4.5,0
6506463002,2003,23.854,5,31,9,0,0.40909,2.1,0
6506463002,2004,33.586,6,44,13,0.44444,0.41935,2.3846,0
6506463002,2005,42.556,7,55,11,-0.15385,0.25,1.5,0
6506463002,2006,55.767,8,74,19,0.72727,0.34545,1.3871,0
6506463002,2007,68.454,9,98,24,0.26316,0.32432,1.2273,0
6506463002,2008,78.518,10,115,17,-0.29167,0.17347,1.0909,0
6506463002,2009,92.412,11,142,27,0.58824,0.23478,0.91892,0
6506463002,2010,102.98,12,167,25,-0.074074,0.17606,0.70408,0
6506463002,2011,124.12,13,203,36,0.44,0.21557,0.76522,0
6506463002,2012,141.15,14,232,29,-0.19444,0.14286,0.6338,0
