institution,year,rank,score
60000497,2019,790,167.112
60000497,2020,741,197.830
60000508,2000,1596,7.927
60000508,2001,1610,7.927
60000508,2002,1620,7.927
60000508,2003,1655,7.927
60000508,2004,1737,7.927
60000508,2005,2546,0.454
60000508,2006,1939,7.303
60000508,2007,2029,7.303
60000508,2008,2091,9.465
60000508,2009,1393,26.842
60000508,2010,1472,26.388
60000508,2011,1309,40.111
60000508,2012,1358,41.787
60000508,2013,1319,48.214
60000508,2014,1520,39.151
60000508,2015,1561,40.386
60000508,2016,2084,20.701
60000508,2017,1602,41.299
60000508,2018,1427,56.006
60000508,2019,1581,47.692
60000508,2020,1629,46.457
60000509,2009,1731,15.185
60000509,2010,1853,15.185
60000509,2011,1430,32.783
60000509,2012,1527,32.783
60000509,2013,1600,32.783
60000509,2014,2136,17.598
60000509,2015,2241,17.598
60000509,2018,3466,5.601
60000509,2019,3473,5.601
60000509,2020,2314,21.594
60000520,1994,873,1.529
60000520,1995,1185,1.529
60000520,1996,1433,1.529
60000520,1997,1604,1.529
60000520,1998,1776,1.529
60000520,2005,1631,11.090
60000520,2006,1552,13.127
60000520,2007,1640,13.127
60000520,2008,1717,13.879
60000520,2009,1817,13.879
60000520,2010,2840,2.789
60000520,2011,3270,0.752
60000520,2012,3422,0.752
60000521,1994,866,1.919
60000521,1995,862,13.075
60000521,1996,853,16.762
60000521,1997,971,16.762
60000521,1998,945,24.324
60000521,1999,980,24.862
60000521,2000,1105,19.521
60000521,2001,939,29.125
60000521,2002,881,33.810
60000521,2003,1036,26.248
60000521,2004,1030,29.064
60000521,2005,1053,31.087
60000521,2006,1145,29.166
60000521,2007,1180,30.866
60000521,2008,1023,46.230
60000521,2009,923,63.167
60000521,2010,970,63.211
60000521,2011,1021,65.331
60000521,2012,1067,66.942
60000521,2013,1082,73.162
60000521,2014,1088,76.441
60000521,2015,1058,89.489
60000521,2016,1151,77.739
60000521,2017,1166,78.556
60000521,2018,1300,67.305
60000521,2019,1198,81.352
60000521,2020,1241,80.836
60000556,2007,1887,10.072
60000556,2008,1777,13.042
60000556,2009,1883,13.042
60000556,2010,2040,13.042
60000556,2011,2188,13.042
60000556,2012,3055,2.970
60000583,1996,1213,7.626
60000583,1997,1367,7.626
60000583,1998,1526,7.626
60000583,1999,1580,8.424
60000583,2000,1456,9.556
60000583,2001,1499,9.365
60000583,2002,1421,11.274
60000583,2003,1383,13.254
60000583,2004,1228,19.274
60000583,2005,1062,30.240
60000583,2006,1070,33.521
60000583,2007,927,51.572
60000583,2008,902,59.955
60000583,2009,876,70.763
60000583,2010,704,117.751
60000583,2011,609,170.583
60000583,2012,555,225.769
60000583,2013,559,245.255
60000583,2014,509,293.224
60000583,2015,566,259.508
60000583,2016,541,295.732
60000583,2017,595,260.554
60000583,2018,578,288.427
60000583,2019,594,274.969
60000583,2020,559,317.005
60000590,1998,813,33.230
60000590,1999,850,33.230
60000590,2000,738,46.549
60000590,2001,737,46.549
60000590,2002,745,46.549
60000590,2003,1377,13.319
60000590,2004,1402,13.319
60000590,2006,2122,6.849
60000590,2007,2255,6.849
60000590,2008,1353,25.160
60000590,2009,1428,25.160
60000590,2010,1501,25.160
60000590,2011,1819,18.311
60000590,2012,1938,18.311
60000590,2013,3211,2.446
60000590,2014,1949,21.226
60000590,2015,2005,21.226
60000590,2016,1706,35.690
60000590,2017,1727,35.690
60000590,2018,1830,33.244
60000590,2019,2585,15.328
60000590,2020,2359,20.339
60000602,1997,1242,8.520
60000602,1998,1382,8.520
60000602,1999,1445,8.520
60000602,2000,1485,8.520
60000602,2001,1528,8.520
60000602,2011,3239,0.846
60000602,2012,3396,0.846
60000602,2013,3506,0.846
60000602,2014,3663,0.846
60000602,2015,3474,2.404
60000602,2016,3712,1.558
60000602,2017,3816,1.558
60000602,2018,3944,1.558
60000602,2019,4071,1.558
60000627,2011,2704,6.864
60000627,2012,2814,6.864
60000627,2013,2930,6.864
60000627,2014,3057,6.864
60000627,2015,3070,6.864
60000636,2018,3776,2.254
60000636,2019,3917,2.254
60000636,2020,4071,2.254
60000650,1999,1609,6.146
60000650,2000,1653,6.146
60000650,2001,1702,6.146
60000650,2002,1764,6.146
60000650,2003,1832,6.146
60000650,2006,2122,6.849
60000650,2007,1623,13.716
60000650,2008,1728,13.716
60000650,2009,1070,47.823
60000650,2010,1121,47.823
60000650,2011,993,69.450
60000650,2012,1110,62.583
60000650,2013,1058,74.993
60000650,2014,1222,59.666
60000650,2015,1161,72.538
60000650,2016,1546,44.062
60000650,2017,1467,50.154
60000650,2018,1731,37.744
60000650,2019,2145,24.129
60000650,2020,2106,27.250
60000658,1996,854,16.615
60000658,1997,894,21.050
60000658,1998,920,25.362
60000658,1999,954,25.362
60000658,2000,819,37.279
60000658,2001,963,27.853
60000658,2002,1003,26.123
60000658,2003,893,36.069
60000658,2004,927,36.069
60000658,2005,1176,24.152
60000658,2006,1071,33.514
60000658,2007,982,44.543
60000658,2008,1247,30.285
60000658,2009,1110,44.335
60000658,2010,1078,51.233
60000658,2011,1282,41.546
60000658,2012,1268,47.998
60000658,2013,1226,55.071
60000658,2014,1220,59.801
60000658,2015,1076,86.856
60000658,2016,787,159.344
60000658,2017,717,191.573
60000658,2018,716,199.342
60000658,2019,704,204.002
60000658,2020,732,203.609
60000686,2007,1887,10.072
60000686,2008,2016,10.072
60000686,2009,2099,10.072
60000686,2010,2185,10.072
60000686,2011,2320,10.072
60000689,1994,422,20.272
60000689,1995,324,65.904
60000689,1996,323,105.576
60000689,1997,346,131.291
60000689,1998,330,180.975
60000689,1999,297,236.602
60000689,2000,283,259.334
60000689,2001,281,262.465
60000689,2002,240,311.496
60000689,2003,251,302.669
60000689,2004,271,288.249
60000689,2005,283,297.998
60000689,2006,282,325.831
60000689,2007,297,332.859
60000689,2008,271,393.978
60000689,2009,272,431.625
60000689,2010,289,452.577
60000689,2011,300,470.689
60000689,2012,304,510.702
60000689,2013,297,557.124
60000689,2014,296,600.469
60000689,2015,318,583.546
60000689,2016,299,650.620
60000689,2017,272,727.968
60000689,2018,276,736.726
60000689,2019,305,648.655
60000689,2020,311,662.663
60000701,2012,2739,6.868
60000701,2013,2259,13.941
60000701,2014,2329,13.941
60000701,2015,2038,20.755
60000701,2016,2080,20.755
60000701,2017,2542,13.887
60000701,2018,3164,6.814
60000701,2019,3196,6.814
60000705,1994,602,11.834
60000705,1995,873,11.834
60000705,1996,932,15.836
60000705,1997,691,34.370
60000705,1998,659,49.969
60000705,1999,661,53.734
60000705,2000,674,53.734
60000705,2001,644,59.606
60000705,2002,701,51.186
60000705,2003,804,43.402
60000705,2004,809,46.222
60000705,2005,846,46.222
60000705,2006,754,67.974
60000705,2007,803,67.932
60000705,2008,726,88.107
60000705,2009,767,90.763
60000705,2010,782,97.661
60000705,2011,973,72.899
60000705,2012,1105,62.827
60000705,2013,1306,48.983
60000705,2014,1390,46.688
60000705,2015,1115,79.162
60000705,2016,1180,74.900
60000705,2017,1188,76.403
60000705,2018,1188,80.659
60000705,2019,1321,68.016
60000705,2020,1588,49.648
60000711,2001,1850,2.588
60000711,2002,1929,2.588
60000711,2003,1364,13.972
60000711,2004,1392,13.972
60000711,2005,1448,13.972
60000711,2006,1654,11.384
60000711,2007,1728,11.384
60000711,2014,3308,2.971
60000711,2015,3424,2.971
60000711,2016,3507,2.971
60000711,2017,3556,3.709
60000711,2018,3657,3.709
60000711,2019,4222,0.738
60000711,2020,4365,0.738
60000717,1996,1277,4.445
60000717,1997,903,20.044
60000717,1998,999,20.044
60000717,1999,1052,20.044
60000717,2000,946,28.536
60000717,2001,1037,24.091
60000717,2002,1608,8.492
60000717,2003,1635,8.492
60000717,2004,882,39.708
60000717,2005,827,49.246
60000717,2006,896,49.246
60000717,2007,783,69.662
60000717,2008,786,76.696
60000717,2009,989,55.258
60000717,2010,885,77.671
60000717,2011,937,77.671
60000717,2012,1075,65.910
60000717,2013,876,108.521
60000717,2014,950,102.397
60000717,2015,1036,92.420
60000717,2016,1012,98.996
60000717,2017,873,135.296
60000717,2018,923,124.889
60000717,2019,663,225.292
60000717,2020,641,248.672
60000745,1994,33,424.621
60000745,1995,31,911.031
60000745,1996,33,1325.346
60000745,1997,31,1857.700
60000745,1998,29,2434.472
60000745,1999,28,2746.248
60000745,2000,27,2742.330
60000745,2001,24,2804.864
60000745,2002,24,2730.867
60000745,2003,23,2658.821
60000745,2004,23,2602.832
60000745,2005,23,2767.197
60000745,2006,24,2990.329
60000745,2007,22,3249.753
60000745,2008,21,3670.097
60000745,2009,21,3921.258
60000745,2010,22,4128.971
60000745,2011,22,4460.552
60000745,2012,26,4525.018
60000745,2013,31,4374.210
60000745,2014,36,4223.852
60000745,2015,35,4238.912
60000745,2016,35,4161.941
60000745,2017,34,4265.784
60000745,2018,32,4460.677
60000745,2019,30,4535.993
60000745,2020,29,4483.877
60000762,1994,285,40.068
60000762,1995,205,118.585
60000762,1996,172,228.590
60000762,1997,154,369.872
60000762,1998,151,471.348
60000762,1999,150,522.085
60000762,2000,159,507.124
60000762,2001,157,497.322
60000762,2002,168,440.659
60000762,2003,153,498.700
60000762,2004,151,530.441
60000762,2005,134,600.768
60000762,2006,121,733.604
60000762,2007,129,749.182
60000762,2008,134,790.367
60000762,2009,136,862.970
60000762,2010,131,966.808
60000762,2011,135,1044.829
60000762,2012,128,1225.885
60000762,2013,139,1251.255
60000762,2014,138,1337.708
60000762,2015,139,1338.901
60000762,2016,140,1355.998
60000762,2017,147,1320.625
60000762,2018,141,1392.712
60000762,2019,142,1395.181
60000762,2020,137,1474.864
60000763,2007,2671,1.342
60000763,2008,2792,1.342
60000763,2009,2881,1.342
60000763,2010,3012,1.342
60000763,2011,3141,1.342
60000763,2018,3466,5.601
60000763,2019,3473,5.601
60000763,2020,3543,5.601
60000765,1994,377,25.135
60000765,1995,293,75.830
60000765,1996,283,132.331
60000765,1997,248,212.685
60000765,1998,273,248.850
60000765,1999,250,304.167
60000765,2000,274,279.517
60000765,2001,288,255.361
60000765,2002,313,221.046
60000765,2003,313,222.246
60000765,2004,390,168.722
60000765,2005,346,210.667
60000765,2006,294,313.169
60000765,2007,284,352.159
60000765,2008,241,439.019
60000765,2009,216,546.158
60000765,2010,218,618.612
60000765,2011,217,689.230
60000765,2012,213,755.119
60000765,2013,221,797.801
60000765,2014,221,842.683
60000765,2015,209,932.616
60000765,2016,219,902.685
60000765,2017,218,954.865
60000765,2018,224,936.727
60000765,2019,211,960.902
60000765,2020,227,914.578
60000792,2018,2473,16.345
60000792,2019,2539,16.345
60000792,2020,2597,16.345
60000812,2005,1684,10.333
60000812,2006,1735,10.890
60000812,2007,1812,10.890
60000812,2008,1383,24.060
60000812,2009,1208,35.957
60000812,2010,1159,44.643
60000812,2011,1156,50.950
60000812,2012,1037,71.136
60000812,2013,1038,77.656
60000812,2014,1159,65.759
60000812,2015,1291,59.612
60000812,2016,1255,65.900
60000812,2017,1538,45.714
60000812,2018,2016,26.024
60000812,2019,2082,26.024
60000812,2020,2927,13.152
60000823,1997,974,16.615
60000823,1998,923,25.135
60000823,1999,959,25.135
60000823,2000,743,44.979
60000823,2001,693,52.168
60000823,2002,859,35.553
60000823,2003,1021,27.033
60000823,2004,889,39.074
60000823,2005,1122,26.170
60000823,2006,1030,37.364
60000823,2007,952,47.776
60000823,2008,874,64.278
60000823,2009,1009,53.467
60000823,2010,910,71.711
60000823,2011,936,77.790
60000823,2012,1006,75.844
60000823,2013,1036,77.774
60000823,2014,1030,85.859
60000823,2015,1284,60.675
60000823,2016,1699,36.213
60000823,2017,1706,36.845
60000823,2018,1573,45.960
60000823,2019,1460,54.920
60000823,2020,1378,64.942
60000827,2009,2302,7.025
60000827,2010,2405,7.025
60000827,2011,2515,7.025
60000827,2012,2606,7.025
60000827,2013,2727,7.025
60000827,2019,3583,5.165
60000827,2020,3647,5.165
60000872,1996,1095,8.520
60000872,1997,1242,8.520
60000872,1998,1382,8.520
60000872,1999,1445,8.520
60000872,2000,1485,8.520
60000872,2003,1474,11.384
60000872,2004,1545,11.384
60000872,2005,1031,32.204
60000872,2006,1006,39.053
60000872,2007,1061,39.053
60000872,2008,1292,27.669
60000872,2009,1183,37.854
60000872,2010,1579,22.541
60000872,2011,1959,15.692
60000872,2012,1739,24.119
60000872,2013,1390,43.809
60000872,2014,1199,62.215
60000872,2015,913,115.063
60000872,2016,834,142.343
60000872,2017,864,139.786
60000872,2018,939,120.863
60000872,2019,1051,103.946
60000872,2020,1566,50.602
60000874,1994,165,75.680
60000874,1995,141,186.168
60000874,1996,129,310.663
60000874,1997,101,555.818
60000874,1998,108,642.336
60000874,1999,109,692.405
60000874,2000,111,683.169
60000874,2001,113,650.652
60000874,2002,144,518.857
60000874,2003,142,528.385
60000874,2004,145,538.217
60000874,2005,138,583.817
60000874,2006,158,591.912
60000874,2007,161,630.330
60000874,2008,158,708.401
60000874,2009,163,744.232
60000874,2010,181,745.645
60000874,2011,178,827.636
60000874,2012,177,923.278
60000874,2013,190,926.791
60000874,2014,203,925.307
60000874,2015,213,919.616
60000874,2016,199,1013.698
60000874,2017,209,993.204
60000874,2018,191,1061.804
60000874,2019,204,1001.495
60000874,2020,197,1069.270
60000879,1994,800,3.436
60000879,1995,613,21.291
60000879,1996,652,28.302
60000879,1997,761,30.221
60000879,1998,859,30.221
60000879,1999,779,39.984
60000879,2000,812,38.052
60000879,2001,874,33.180
60000879,2002,787,42.075
60000879,2003,756,49.967
60000879,2004,664,65.459
60000879,2005,679,70.171
60000879,2006,604,100.435
60000879,2007,644,96.772
60000879,2008,719,88.880
60000879,2009,785,86.067
60000879,2010,776,98.501
60000879,2011,889,85.860
60000879,2012,866,103.123
60000879,2013,841,117.049
60000879,2014,934,105.170
60000879,2015,959,105.398
60000879,2016,844,137.498
60000879,2017,965,113.084
60000879,2018,958,116.961
60000879,2019,916,129.562
60000879,2020,1019,114.644
60000881,1994,648,8.520
60000881,1995,925,8.520
60000881,1996,703,25.135
60000881,1997,831,25.135
60000881,1998,923,25.135
60000881,1999,1148,16.615
60000881,2000,1177,16.615
60000881,2001,2010,1.236
60000881,2002,2078,1.236
60000881,2003,2142,1.236
60000881,2004,1715,8.433
60000881,2005,1389,15.373
60000881,2006,1506,14.137
60000881,2007,1539,16.102
60000881,2008,1406,23.136
60000881,2009,1225,34.861
60000881,2010,1165,44.386
60000881,2011,1153,51.250
60000881,2012,1109,62.603
60000881,2013,1108,67.979
60000881,2014,1359,49.057
60000881,2015,1475,46.220
60000881,2016,1262,65.660
60000881,2017,1355,58.434
60000881,2018,1257,72.526
60000881,2019,1234,77.691
60000881,2020,1393,64.063
60000885,2004,2129,2.544
60000885,2005,2234,2.544
60000885,2006,2394,2.544
60000885,2007,2526,2.544
60000885,2008,2644,2.544
60000885,2018,3897,1.714
60000885,2019,4031,1.714
60000885,2020,4169,1.714
60000891,1994,993,0.620
60000891,1995,1338,0.620
60000891,1996,1463,1.418
60000891,1997,1530,2.682
60000891,1998,1528,7.525
60000891,1999,1599,6.905
60000891,2000,1047,22.267
60000891,2001,1092,21.469
60000891,2002,1083,21.925
60000891,2003,1183,19.205
60000891,2004,1132,22.872
60000891,2005,1145,25.531
60000891,2006,1105,31.723
60000891,2007,1129,34.124
60000891,2008,1153,35.873
60000891,2009,921,63.542
60000891,2010,959,64.142
60000891,2011,815,102.613
60000891,2012,809,118.720
60000891,2013,827,119.666
60000891,2014,948,102.493
60000891,2015,1041,91.772
60000891,2016,1242,66.936
60000891,2017,1256,68.518
60000891,2018,1164,83.889
60000891,2019,1249,75.935
60000891,2020,1070,107.270
60000906,2003,1973,2.740
60000906,2004,2111,2.740
60000906,2005,2218,2.740
60000906,2006,2366,2.740
60000906,2007,2505,2.740
60000906,2008,2768,1.415
60000906,2009,2771,2.141
60000906,2010,2896,2.141
60000906,2011,2348,9.851
60000906,2012,1580,30.037
60000906,2013,1691,28.622
60000906,2014,1776,27.896
60000906,2015,1673,34.710
60000906,2016,1920,27.000
60000906,2017,2666,12.906
60000906,2018,1811,34.012
60000906,2019,1791,36.405
60000906,2020,2038,29.591
60000913,1999,1879,1.452
60000913,2000,1923,1.452
60000913,2001,1970,1.452
60000913,2002,2025,1.452
60000913,2003,2086,1.452
60000913,2007,2173,6.867
60000913,2008,2327,6.867
60000913,2009,2432,6.867
60000913,2010,1670,20.348
60000913,2011,1349,37.946
60000913,2012,1555,31.079
60000913,2013,1305,48.985
60000913,2014,1360,48.985
60000913,2015,1657,35.504
60000913,2016,2005,24.482
60000913,2017,2011,25.220
60000913,2018,2750,12.915
60000913,2019,1464,54.468
60000913,2020,1515,54.468
60000928,1994,161,77.709
60000928,1995,111,231.021
60000928,1996,113,352.611
60000928,1997,113,485.857
60000928,1998,126,563.307
60000928,1999,104,718.471
60000928,2000,107,719.350
60000928,2001,99,734.601
60000928,2002,98,726.253
60000928,2003,85,854.936
60000928,2004,82,888.771
60000928,2005,78,967.129
60000928,2006,77,1128.233
60000928,2007,74,1198.673
60000928,2008,77,1263.811
60000928,2009,77,1313.490
60000928,2010,82,1397.586
60000928,2011,86,1443.633
60000928,2012,89,1596.722
60000928,2013,88,1788.682
60000928,2014,90,1867.305
60000928,2015,89,1941.304
60000928,2016,89,2021.351
60000928,2017,92,1957.261
60000928,2018,97,1947.723
60000928,2019,89,1967.083
60000928,2020,97,1930.980
60000931,1998,1176,15.599
60000931,1999,1243,15.599
60000931,2000,1259,15.599
60000931,2001,1271,15.599
60000931,2002,1270,15.599
60000931,2009,1908,11.897
60000931,2010,2076,11.897
60000931,2011,2229,11.897
60000931,2012,2349,11.897
60000931,2013,2453,11.897
60000931,2014,2535,12.052
60000931,2015,2620,12.052
60000931,2016,2693,12.052
60000931,2017,2772,12.052
60000931,2018,2852,12.052
60000931,2020,3002,12.556
60000934,2014,2822,6.898
60000934,2015,2896,6.898
60000934,2016,2972,6.898
60000934,2017,3052,6.898
60000934,2018,3080,6.898
60000937,2008,1748,13.170
60000937,2009,1858,13.170
60000937,2010,989,60.818
60000937,2011,1061,60.818
60000937,2012,1041,70.580
60000937,2013,1196,57.410
60000937,2014,1123,71.206
60000937,2015,1524,43.244
60000937,2016,1312,60.269
60000937,2017,1271,67.628
60000937,2018,913,127.966
60000937,2019,662,225.602
60000937,2020,538,338.477
60000943,2010,1979,13.481
60000943,2011,2135,13.481
60000943,2012,2225,13.481
60000943,2013,2325,13.481
60000943,2014,2418,13.481
60000943,2017,1595,41.842
60000943,2018,1649,41.842
60000943,2019,1672,41.842
60000943,2020,1516,54.398
60000944,2008,2211,7.034
60000944,2009,2244,7.034
60000944,2010,2344,7.034
60000944,2011,2454,7.034
60000944,2012,2439,9.916
60000944,2013,3175,2.882
60000944,2014,3321,2.882
60000944,2015,3435,2.882
60000944,2016,3517,2.882
60000953,1999,1148,16.615
60000953,2000,772,41.851
60000953,2001,714,49.040
60000953,2002,663,56.321
60000953,2003,594,74.878
60000953,2004,726,58.263
60000953,2005,1012,33.027
60000953,2006,1195,25.838
60000953,2007,1454,18.557
60000953,2013,2622,7.073
60000953,2014,2728,7.073
60000953,2015,2043,20.701
60000953,2016,1511,45.666
60000953,2017,1238,70.034
60000953,2018,1287,68.562
60000953,2019,899,133.206
60000953,2020,820,163.160
60000958,2003,1765,7.129
60000958,2004,1888,7.129
60000958,2005,1936,7.129
60000958,2006,2023,7.129
60000958,2007,2084,7.129
60000958,2011,2004,14.238
60000958,2012,2103,14.238
60000958,2013,2153,15.720
60000958,2014,2234,15.720
60000958,2015,2318,15.720
60000958,2016,3742,1.482
60000958,2017,3848,1.482
60000958,2018,4057,0.767
60000958,2019,2600,14.814
60000958,2020,2721,14.814
